Start_city,End_city,Distance
Ville_0968,Ville_1263,2456
Ville_1263,Ville_0297,2681
Ville_0297,Ville_0904,187
Ville_0904,Ville_1072,840
Ville_1072,Ville_0621,955
Ville_0621,Ville_1663,2462
Ville_1663,Ville_1125,382
Ville_1125,Ville_1580,2143
Ville_1580,Ville_1962,1350
Ville_1962,Ville_0557,249
Ville_0557,Ville_1780,814
Ville_1780,Ville_1493,1680
Ville_1493,Ville_0067,2223
Ville_0067,Ville_0989,1274
Ville_0989,Ville_0210,441
Ville_0210,Ville_0382,2817
Ville_0382,Ville_0579,2004
Ville_0579,Ville_0698,2226
Ville_0698,Ville_0789,2517
Ville_0789,Ville_0862,605
Ville_0862,Ville_0399,2054
Ville_0399,Ville_1844,1105
Ville_1844,Ville_1024,1062
Ville_1024,Ville_1521,2471
Ville_1521,Ville_1275,181
Ville_1275,Ville_0894,548
Ville_0894,Ville_0835,654
Ville_0835,Ville_0774,2203
Ville_0774,Ville_0179,591
Ville_0179,Ville_0603,698
Ville_0603,Ville_1854,902
Ville_1854,Ville_0934,2267
Ville_0934,Ville_0074,1159
Ville_0074,Ville_0595,2130
Ville_0595,Ville_0016,2201
Ville_0016,Ville_0330,433
Ville_0330,Ville_0200,529
Ville_0200,Ville_1953,2780
Ville_1953,Ville_0783,1120
Ville_0783,Ville_0897,1394
Ville_0897,Ville_1111,1358
Ville_1111,Ville_0333,987
Ville_0333,Ville_1106,1398
Ville_1106,Ville_0511,94
Ville_0511,Ville_0988,1241
Ville_0988,Ville_0439,1417
Ville_0439,Ville_0072,413
Ville_0072,Ville_1767,1144
Ville_1767,Ville_0280,1061
Ville_0280,Ville_1417,1825
Ville_1417,Ville_0062,1057
Ville_0062,Ville_1387,1658
Ville_1387,Ville_1532,1002
Ville_1532,Ville_1769,1402
Ville_1769,Ville_0236,1729
Ville_0236,Ville_0088,2879
Ville_0088,Ville_0044,1734
Ville_0044,Ville_1005,1226
Ville_1005,Ville_0308,863
Ville_0308,Ville_0202,2793
Ville_0202,Ville_1522,2111
Ville_1522,Ville_0022,1718
Ville_0022,Ville_1983,2674
Ville_1983,Ville_0795,2895
Ville_0795,Ville_0007,466
Ville_0007,Ville_1246,949
Ville_1246,Ville_1206,122
Ville_1206,Ville_1178,2001
Ville_1178,Ville_0465,2400
Ville_0465,Ville_1368,601
Ville_1368,Ville_0436,1603
Ville_0436,Ville_0877,492
Ville_0877,Ville_0944,2116
Ville_0944,Ville_1239,975
Ville_1239,Ville_0316,227
Ville_0316,Ville_0131,1336
Ville_0131,Ville_0602,1134
Ville_0602,Ville_0339,2315
Ville_0339,Ville_0570,323
Ville_0570,Ville_0449,337
Ville_0449,Ville_1066,1659
Ville_1066,Ville_1167,309
Ville_1167,Ville_0428,2453
Ville_0428,Ville_0384,2964
Ville_0384,Ville_0869,799
Ville_0869,Ville_0085,1124
Ville_0085,Ville_0113,2506
Ville_0113,Ville_1301,1055
Ville_1301,Ville_0508,1223
Ville_0508,Ville_1189,2419
Ville_1189,Ville_1649,1520
Ville_1649,Ville_0070,636
Ville_0070,Ville_0110,2285
Ville_0110,Ville_1313,844
Ville_1313,Ville_1592,426
Ville_1592,Ville_0590,298
Ville_0590,Ville_0176,235
Ville_0176,Ville_0681,2236
Ville_0681,Ville_0135,1005
Ville_0135,Ville_1259,1086
Ville_1259,Ville_0917,2659
Ville_0917,Ville_1544,2427
Ville_1544,Ville_0359,2232
Ville_0359,Ville_1975,1084
Ville_1975,Ville_0798,2422
Ville_0798,Ville_1408,359
Ville_1408,Ville_1682,2349
Ville_1682,Ville_0664,1021
Ville_0664,Ville_1672,2000
Ville_1672,Ville_1305,1845
Ville_1305,Ville_0928,689
Ville_0928,Ville_1261,2614
Ville_1261,Ville_1171,1155
Ville_1171,Ville_0735,2903
Ville_0735,Ville_1919,1837
Ville_1919,Ville_0583,929
Ville_0583,Ville_1102,2709
Ville_1102,Ville_1270,675
Ville_1270,Ville_1099,2997
Ville_1099,Ville_0090,1155
Ville_0090,Ville_1399,511
Ville_1399,Ville_1598,2525
Ville_1598,Ville_0581,1223
Ville_0581,Ville_1481,2941
Ville_1481,Ville_0707,1579
Ville_0707,Ville_1659,2126
Ville_1659,Ville_1469,2335
Ville_1469,Ville_0945,155
Ville_0945,Ville_0846,1112
Ville_0846,Ville_0369,2682
Ville_0369,Ville_0265,1193
Ville_0265,Ville_1749,1814
Ville_1749,Ville_0872,1854
Ville_0872,Ville_0227,467
Ville_0227,Ville_1802,959
Ville_1802,Ville_1503,982
Ville_1503,Ville_1670,106
Ville_1670,Ville_0053,1066
Ville_0053,Ville_0492,1753
Ville_0492,Ville_0690,2060
Ville_0690,Ville_1057,2654
Ville_1057,Ville_1193,1266
Ville_1193,Ville_1570,1847
Ville_1570,Ville_0124,2809
Ville_0124,Ville_1917,2299
Ville_1917,Ville_0979,447
Ville_0979,Ville_1185,1886
Ville_1185,Ville_0105,2374
Ville_0105,Ville_0418,2099
Ville_0418,Ville_1398,708
Ville_1398,Ville_0410,2525
Ville_0410,Ville_0924,748
Ville_0924,Ville_0623,2906
Ville_0623,Ville_1871,216
Ville_1871,Ville_0442,2573
Ville_0442,Ville_0561,2114
Ville_0561,Ville_1327,1402
Ville_1327,Ville_1877,1119
Ville_1877,Ville_1938,298
Ville_1938,Ville_0531,1505
Ville_0531,Ville_1709,2239
Ville_1709,Ville_0612,2346
Ville_0612,Ville_1014,2227
Ville_1014,Ville_0026,2243
Ville_0026,Ville_1588,2329
Ville_1588,Ville_1921,2766
Ville_1921,Ville_1217,2372
Ville_1217,Ville_1606,553
Ville_1606,Ville_1617,1259
Ville_1617,Ville_0361,1844
Ville_0361,Ville_0133,2777
Ville_0133,Ville_0443,2091
Ville_0443,Ville_0086,479
Ville_0086,Ville_1515,161
Ville_1515,Ville_1221,1436
Ville_1221,Ville_1497,2399
Ville_1497,Ville_1297,2894
Ville_1297,Ville_0033,2524
Ville_0033,Ville_1429,1239
Ville_1429,Ville_0850,271
Ville_0850,Ville_0918,250
Ville_0918,Ville_0709,257
Ville_0709,Ville_0779,2960
Ville_0779,Ville_1743,2574
Ville_1743,Ville_1651,2647
Ville_1651,Ville_1910,1174
Ville_1910,Ville_1523,708
Ville_1523,Ville_1156,960
Ville_1156,Ville_0485,2147
Ville_0485,Ville_1550,1396
Ville_1550,Ville_1477,623
Ville_1477,Ville_1657,2888
Ville_1657,Ville_0021,1531
Ville_0021,Ville_0478,2982
Ville_0478,Ville_1796,1046
Ville_1796,Ville_1059,1963
Ville_1059,Ville_0594,1493
Ville_0594,Ville_1644,2892
Ville_1644,Ville_0454,2879
Ville_0454,Ville_1576,1592
Ville_1576,Ville_0919,1522
Ville_0919,Ville_0551,1105
Ville_0551,Ville_1441,2265
Ville_1441,Ville_1750,2458
Ville_1750,Ville_0422,667
Ville_0422,Ville_0290,145
Ville_0290,Ville_1939,2576
Ville_1939,Ville_0529,1986
Ville_0529,Ville_1664,2978
Ville_1664,Ville_0008,203
Ville_0008,Ville_1038,2190
Ville_1038,Ville_1943,557
Ville_1943,Ville_0916,426
Ville_0916,Ville_0329,2063
Ville_0329,Ville_1264,2778
Ville_1264,Ville_1562,1715
Ville_1562,Ville_0670,420
Ville_0670,Ville_0706,670
Ville_0706,Ville_1655,1440
Ville_1655,Ville_1858,546
Ville_1858,Ville_0925,1704
Ville_0925,Ville_1101,855
Ville_1101,Ville_1829,1799
Ville_1829,Ville_1269,2049
Ville_1269,Ville_0093,416
Ville_0093,Ville_1815,2653
Ville_1815,Ville_0374,598
Ville_0374,Ville_0205,2334
Ville_0205,Ville_1000,626
Ville_1000,Ville_0453,2505
Ville_0453,Ville_0527,393
Ville_0527,Ville_0122,815
Ville_0122,Ville_1601,1792
Ville_1601,Ville_1172,2545
Ville_1172,Ville_1621,627
Ville_1621,Ville_1033,700
Ville_1033,Ville_1702,1950
Ville_1702,Ville_1375,385
Ville_1375,Ville_0180,1479
Ville_0180,Ville_1547,2645
Ville_1547,Ville_1732,1336
Ville_1732,Ville_1734,2282
Ville_1734,Ville_1311,776
Ville_1311,Ville_1242,2756
Ville_1242,Ville_0660,906
Ville_0660,Ville_0025,983
Ville_0025,Ville_0284,935
Ville_0284,Ville_1514,2047
Ville_1514,Ville_0276,1222
Ville_0276,Ville_0156,1920
Ville_0156,Ville_1897,349
Ville_1897,Ville_0866,2269
Ville_0866,Ville_0310,2984
Ville_0310,Ville_0940,1025
Ville_0940,Ville_0469,1097
Ville_0469,Ville_0380,2169
Ville_0380,Ville_1447,2452
Ville_1447,Ville_0049,2146
Ville_0049,Ville_0617,1298
Ville_0617,Ville_1339,2111
Ville_1339,Ville_1623,1471
Ville_1623,Ville_1208,2303
Ville_1208,Ville_1358,1646
Ville_1358,Ville_1567,1636
Ville_1567,Ville_0618,394
Ville_0618,Ville_0094,2746
Ville_0094,Ville_1860,407
Ville_1860,Ville_1309,2033
Ville_1309,Ville_0203,109
Ville_0203,Ville_1717,1224
Ville_1717,Ville_0057,2370
Ville_0057,Ville_1703,1798
Ville_1703,Ville_1432,2254
Ville_1432,Ville_1320,310
Ville_1320,Ville_1345,382
Ville_1345,Ville_1593,1155
Ville_1593,Ville_0098,2533
Ville_0098,Ville_0563,936
Ville_0563,Ville_1088,733
Ville_1088,Ville_1325,326
Ville_1325,Ville_1439,1637
Ville_1439,Ville_0353,301
Ville_0353,Ville_1696,1614
Ville_1696,Ville_1132,2726
Ville_1132,Ville_0537,172
Ville_0537,Ville_0540,1785
Ville_0540,Ville_0347,2896
Ville_0347,Ville_1423,2311
Ville_1423,Ville_1971,216
Ville_1971,Ville_0264,2186
Ville_0264,Ville_0413,410
Ville_0413,Ville_0632,2309
Ville_0632,Ville_1235,1825
Ville_1235,Ville_1634,2113
Ville_1634,Ville_0757,473
Ville_0757,Ville_0703,769
Ville_0703,Ville_0232,2829
Ville_0232,Ville_0461,311
Ville_0461,Ville_0360,2888
Ville_0360,Ville_1142,1920
Ville_1142,Ville_1218,2537
Ville_1218,Ville_1089,345
Ville_1089,Ville_1047,1590
Ville_1047,Ville_0266,2565
Ville_0266,Ville_1410,237
Ville_1410,Ville_0635,2780
Ville_0635,Ville_1433,1693
Ville_1433,Ville_1207,1361
Ville_1207,Ville_0332,2501
Ville_0332,Ville_1225,1116
Ville_1225,Ville_0346,1222
Ville_0346,Ville_1191,2454
Ville_1191,Ville_1965,1426
Ville_1965,Ville_0710,1873
Ville_0710,Ville_0739,1426
Ville_0739,Ville_1307,2959
Ville_1307,Ville_1716,1961
Ville_1716,Ville_1249,186
Ville_1249,Ville_0509,837
Ville_0509,Ville_1463,1234
Ville_1463,Ville_0520,1965
Ville_0520,Ville_1470,1020
Ville_1470,Ville_0886,1990
Ville_0886,Ville_1558,806
Ville_1558,Ville_1087,492
Ville_1087,Ville_0292,865
Ville_0292,Ville_0851,2852
Ville_0851,Ville_1516,2764
Ville_1516,Ville_1098,1490
Ville_1098,Ville_1946,2955
Ville_1946,Ville_0865,869
Ville_0865,Ville_1944,769
Ville_1944,Ville_1847,886
Ville_1847,Ville_0805,471
Ville_0805,Ville_0885,925
Ville_0885,Ville_1330,2972
Ville_1330,Ville_0661,2118
Ville_0661,Ville_1546,519
Ville_1546,Ville_1284,2515
Ville_1284,Ville_1931,2285
Ville_1931,Ville_1039,1745
Ville_1039,Ville_1982,365
Ville_1982,Ville_1335,229
Ville_1335,Ville_1095,751
Ville_1095,Ville_0343,2943
Ville_0343,Ville_0716,792
Ville_0716,Ville_0275,1578
Ville_0275,Ville_0261,1123
Ville_0261,Ville_0542,697
Ville_0542,Ville_0937,165
Ville_0937,Ville_0585,968
Ville_0585,Ville_0724,829
Ville_0724,Ville_1028,1572
Ville_1028,Ville_0497,1738
Ville_0497,Ville_1609,701
Ville_1609,Ville_0921,1325
Ville_0921,Ville_0951,1522
Ville_0951,Ville_0575,2019
Ville_0575,Ville_1898,1531
Ville_1898,Ville_0941,2442
Ville_0941,Ville_1146,787
Ville_1146,Ville_1143,1250
Ville_1143,Ville_1909,1868
Ville_1909,Ville_0560,112
Ville_0560,Ville_1489,472
Ville_1489,Ville_1128,1629
Ville_1128,Ville_1805,2518
Ville_1805,Ville_0883,1212
Ville_0883,Ville_1133,331
Ville_1133,Ville_0516,225
Ville_0516,Ville_1807,502
Ville_1807,Ville_0573,2944
Ville_0573,Ville_0396,1827
Ville_0396,Ville_1895,2400
Ville_1895,Ville_1337,855
Ville_1337,Ville_1765,2816
Ville_1765,Ville_0614,1112
Ville_0614,Ville_0881,1434
Ville_0881,Ville_1386,876
Ville_1386,Ville_0790,2743
Ville_0790,Ville_0372,2891
Ville_0372,Ville_1784,304
Ville_1784,Ville_0903,1013
Ville_0903,Ville_1063,2766
Ville_1063,Ville_1241,1856
Ville_1241,Ville_1638,2637
Ville_1638,Ville_0250,1789
Ville_0250,Ville_0440,803
Ville_0440,Ville_0971,549
Ville_0971,Ville_0451,2400
Ville_0451,Ville_1940,312
Ville_1940,Ville_1224,1470
Ville_1224,Ville_1575,275
Ville_1575,Ville_1671,990
Ville_1671,Ville_1237,2775
Ville_1237,Ville_0119,1618
Ville_0119,Ville_1319,2070
Ville_1319,Ville_0576,1471
Ville_0576,Ville_1440,2325
Ville_1440,Ville_1676,1336
Ville_1676,Ville_1757,425
Ville_1757,Ville_1577,2594
Ville_1577,Ville_0313,2597
Ville_0313,Ville_1294,2054
Ville_1294,Ville_0407,1365
Ville_0407,Ville_0597,1424
Ville_0597,Ville_1976,1986
Ville_1976,Ville_0625,744
Ville_0625,Ville_1836,1310
Ville_1836,Ville_1698,2100
Ville_1698,Ville_1035,2147
Ville_1035,Ville_1042,839
Ville_1042,Ville_1912,1489
Ville_1912,Ville_0344,1036
Ville_0344,Ville_1353,2473
Ville_1353,Ville_1341,720
Ville_1341,Ville_0701,1167
Ville_0701,Ville_0289,1367
Ville_0289,Ville_1639,2891
Ville_1639,Ville_0788,1709
Ville_0788,Ville_1352,635
Ville_1352,Ville_0143,1583
Ville_0143,Ville_1958,2895
Ville_1958,Ville_0268,2054
Ville_0268,Ville_1210,447
Ville_1210,Ville_0490,568
Ville_0490,Ville_0949,121
Ville_0949,Ville_0370,234
Ville_0370,Ville_1647,1221
Ville_1647,Ville_0426,480
Ville_0426,Ville_1840,518
Ville_1840,Ville_1121,1190
Ville_1121,Ville_1464,362
Ville_1464,Ville_1414,1411
Ville_1414,Ville_0842,543
Ville_0842,Ville_1699,411
Ville_1699,Ville_1868,476
Ville_1868,Ville_1415,2416
Ville_1415,Ville_1267,846
Ville_1267,Ville_0123,158
Ville_0123,Ville_1573,1568
Ville_1573,Ville_0048,1800
Ville_0048,Ville_0954,2874
Ville_0954,Ville_1426,471
Ville_1426,Ville_0938,160
Ville_0938,Ville_0888,2792
Ville_0888,Ville_1105,2757
Ville_1105,Ville_1786,2442
Ville_1786,Ville_0996,2170
Ville_0996,Ville_1029,1621
Ville_1029,Ville_0505,2358
Ville_0505,Ville_0300,1575
Ville_0300,Ville_0750,1943
Ville_0750,Ville_1777,479
Ville_1777,Ville_0028,2829
Ville_0028,Ville_0521,771
Ville_0521,Ville_1899,1621
Ville_1899,Ville_0753,2138
Ville_0753,Ville_1640,2883
Ville_1640,Ville_0457,616
Ville_0457,Ville_1861,413
Ville_1861,Ville_0417,1470
Ville_0417,Ville_0082,2433
Ville_0082,Ville_0063,1588
Ville_0063,Ville_0259,2500
Ville_0259,Ville_1960,1258
Ville_1960,Ville_0001,758
Ville_0001,Ville_1884,744
Ville_1884,Ville_1636,2943
Ville_1636,Ville_0829,417
Ville_0829,Ville_1202,739
Ville_1202,Ville_0386,1576
Ville_0386,Ville_1618,1760
Ville_1618,Ville_0797,1032
Ville_0797,Ville_0843,2249
Ville_0843,Ville_0355,1826
Ville_0355,Ville_1605,1923
Ville_1605,Ville_0377,2493
Ville_0377,Ville_0187,2638
Ville_0187,Ville_1482,241
Ville_1482,Ville_0780,1358
Ville_0780,Ville_1453,1398
Ville_1453,Ville_1003,2041
Ville_1003,Ville_0188,1610
Ville_0188,Ville_1833,1623
Ville_1833,Ville_0342,2850
Ville_0342,Ville_0691,2972
Ville_0691,Ville_0132,554
Ville_0132,Ville_0544,619
Ville_0544,Ville_0680,567
Ville_0680,Ville_1747,482
Ville_1747,Ville_1545,1539
Ville_1545,Ville_0503,593
Ville_0503,Ville_1996,2893
Ville_1996,Ville_0745,1716
Ville_0745,Ville_1129,936
Ville_1129,Ville_0689,587
Ville_0689,Ville_1448,553
Ville_1448,Ville_1425,851
Ville_1425,Ville_1256,78
Ville_1256,Ville_1620,217
Ville_1620,Ville_0606,2229
Ville_0606,Ville_1403,1558
Ville_1403,Ville_0722,2031
Ville_0722,Ville_1792,2757
Ville_1792,Ville_1557,638
Ville_1557,Ville_1581,2685
Ville_1581,Ville_0803,1983
Ville_0803,Ville_1949,1017
Ville_1949,Ville_1187,1481
Ville_1187,Ville_1814,2659
Ville_1814,Ville_0364,1620
Ville_0364,Ville_1486,418
Ville_1486,Ville_0128,644
Ville_0128,Ville_0245,2971
Ville_0245,Ville_0655,299
Ville_0655,Ville_1610,1477
Ville_1610,Ville_0080,2192
Ville_0080,Ville_1435,1098
Ville_1435,Ville_1572,1612
Ville_1572,Ville_0278,472
Ville_0278,Ville_1455,2858
Ville_1455,Ville_1093,2332
Ville_1093,Ville_0995,1505
Ville_0995,Ville_0051,2510
Ville_0051,Ville_0159,2381
Ville_0159,Ville_1643,1851
Ville_1643,Ville_0908,2529
Ville_0908,Ville_1862,1529
Ville_1862,Ville_1955,2152
Ville_1955,Ville_1788,2901
Ville_1788,Ville_1229,2476
Ville_1229,Ville_0069,2667
Ville_0069,Ville_1074,2332
Ville_1074,Ville_1922,1350
Ville_1922,Ville_0526,2906
Ville_0526,Ville_1529,1742
Ville_1529,Ville_0368,1346
Ville_0368,Ville_1932,2640
Ville_1932,Ville_0777,600
Ville_0777,Ville_1124,947
Ville_1124,Ville_0003,2191
Ville_0003,Ville_1199,2155
Ville_1199,Ville_0923,2017
Ville_0923,Ville_0970,306
Ville_0970,Ville_0751,906
Ville_0751,Ville_1725,2987
Ville_1725,Ville_0271,836
Ville_0271,Ville_0206,1547
Ville_0206,Ville_0752,2292
Ville_0752,Ville_1402,1625
Ville_1402,Ville_1471,1401
Ville_1471,Ville_1048,1640
Ville_1048,Ville_1228,1057
Ville_1228,Ville_0936,1293
Ville_0936,Ville_0272,1919
Ville_0272,Ville_1730,1687
Ville_1730,Ville_0610,1681
Ville_0610,Ville_0651,1282
Ville_0651,Ville_1742,1210
Ville_1742,Ville_1746,2393
Ville_1746,Ville_0299,1432
Ville_0299,Ville_0572,825
Ville_0572,Ville_1037,668
Ville_1037,Ville_1318,2810
Ville_1318,Ville_1086,2417
Ville_1086,Ville_0488,1557
Ville_0488,Ville_0150,223
Ville_0150,Ville_0826,1441
Ville_0826,Ville_1478,63
Ville_1478,Ville_0099,327
Ville_0099,Ville_1134,2373
Ville_1134,Ville_1608,961
Ville_1608,Ville_1616,1311
Ville_1616,Ville_0431,1998
Ville_0431,Ville_1542,2326
Ville_1542,Ville_0408,914
Ville_0408,Ville_0802,2515
Ville_0802,Ville_1109,2572
Ville_1109,Ville_1299,1862
Ville_1299,Ville_1388,2924
Ville_1388,Ville_1418,2773
Ville_1418,Ville_0546,2631
Ville_0546,Ville_1271,1542
Ville_1271,Ville_1252,485
Ville_1252,Ville_0732,2204
Ville_0732,Ville_0438,2886
Ville_0438,Ville_0863,1552
Ville_0863,Ville_1354,2656
Ville_1354,Ville_1569,864
Ville_1569,Ville_0948,1340
Ville_0948,Ville_1760,1451
Ville_1760,Ville_1104,1646
Ville_1104,Ville_1903,2409
Ville_1903,Ville_0616,1334
Ville_0616,Ville_0636,2405
Ville_0636,Ville_1392,475
Ville_1392,Ville_0056,1550
Ville_0056,Ville_1054,1815
Ville_1054,Ville_1611,2969
Ville_1611,Ville_0254,2264
Ville_0254,Ville_0990,431
Ville_0990,Ville_0980,1259
Ville_0980,Ville_1467,224
Ville_1467,Ville_1049,2820
Ville_1049,Ville_1959,2510
Ville_1959,Ville_0274,551
Ville_0274,Ville_0889,105
Ville_0889,Ville_0728,2705
Ville_0728,Ville_0293,803
Ville_0293,Ville_0833,2236
Ville_0833,Ville_0955,89
Ville_0955,Ville_0993,759
Ville_0993,Ville_0392,1943
Ville_0392,Ville_0933,1243
Ville_0933,Ville_0470,707
Ville_0470,Ville_1300,2054
Ville_1300,Ville_0704,2558
Ville_0704,Ville_1920,1189
Ville_1920,Ville_0952,325
Ville_0952,Ville_1627,1622
Ville_1627,Ville_0214,2644
Ville_0214,Ville_1589,1125
Ville_1589,Ville_0237,1398
Ville_0237,Ville_0182,1019
Ville_0182,Ville_1205,2492
Ville_1205,Ville_0559,1201
Ville_0559,Ville_1591,2317
Ville_1591,Ville_0174,202
Ville_0174,Ville_1274,917
Ville_1274,Ville_0142,618
Ville_0142,Ville_0720,2002
Ville_0720,Ville_0785,849
Ville_0785,Ville_0042,2361
Ville_0042,Ville_1182,1811
Ville_1182,Ville_1820,1409
Ville_1820,Ville_0782,599
Ville_0782,Ville_1145,3000
Ville_1145,Ville_1751,810
Ville_1751,Ville_0172,200
Ville_0172,Ville_0714,874
Ville_0714,Ville_0253,760
Ville_0253,Ville_0914,1200
Ville_0914,Ville_1060,230
Ville_1060,Ville_1763,1382
Ville_1763,Ville_0848,1205
Ville_0848,Ville_1789,1499
Ville_1789,Ville_0415,1385
Ville_0415,Ville_1331,338
Ville_1331,Ville_0567,1326
Ville_0567,Ville_0598,1574
Ville_0598,Ville_1212,1652
Ville_1212,Ville_0395,800
Ville_0395,Ville_1308,930
Ville_1308,Ville_1526,1351
Ville_1526,Ville_1799,2984
Ville_1799,Ville_1918,445
Ville_1918,Ville_0192,1121
Ville_0192,Ville_0464,154
Ville_0464,Ville_0920,2795
Ville_0920,Ville_0425,567
Ville_0425,Ville_1843,426
Ville_1843,Ville_1674,1074
Ville_1674,Ville_1553,1698
Ville_1553,Ville_0017,776
Ville_0017,Ville_0694,337
Ville_0694,Ville_1857,653
Ville_1857,Ville_0715,1619
Ville_0715,Ville_0825,1250
Ville_0825,Ville_1926,1151
Ville_1926,Ville_0060,1700
Ville_0060,Ville_0050,343
Ville_0050,Ville_1513,2634
Ville_1513,Ville_0966,1535
Ville_0966,Ville_1117,1198
Ville_1117,Ville_0248,2058
Ville_0248,Ville_0136,1310
Ville_0136,Ville_1290,2713
Ville_1290,Ville_1911,1141
Ville_1911,Ville_1665,2364
Ville_1665,Ville_0569,2838
Ville_0569,Ville_1878,522
Ville_1878,Ville_0605,405
Ville_0605,Ville_0073,2636
Ville_0073,Ville_0586,669
Ville_0586,Ville_0822,2025
Ville_0822,Ville_0939,2512
Ville_0939,Ville_1737,634
Ville_1737,Ville_0773,916
Ville_0773,Ville_1875,1092
Ville_1875,Ville_0558,1277
Ville_0558,Ville_0257,710
Ville_0257,Ville_1126,2938
Ville_1126,Ville_0036,1984
Ville_0036,Ville_0726,2450
Ville_0726,Ville_0498,2168
Ville_0498,Ville_1333,2561
Ville_1333,Ville_1697,2050
Ville_1697,Ville_0318,1577
Ville_0318,Ville_1887,2679
Ville_1887,Ville_0371,914
Ville_0371,Ville_0279,1326
Ville_0279,Ville_1541,1080
Ville_1541,Ville_0432,727
Ville_0432,Ville_1612,696
Ville_1612,Ville_1707,1742
Ville_1707,Ville_1427,470
Ville_1427,Ville_1351,295
Ville_1351,Ville_0568,1315
Ville_0568,Ville_0315,2433
Ville_0315,Ville_0669,368
Ville_0669,Ville_1122,894
Ville_1122,Ville_1149,714
Ville_1149,Ville_1338,1129
Ville_1338,Ville_0452,2343
Ville_0452,Ville_1872,955
Ville_1872,Ville_0950,411
Ville_0950,Ville_1806,2528
Ville_1806,Ville_1631,1728
Ville_1631,Ville_1421,1156
Ville_1421,Ville_1662,1678
Ville_1662,Ville_0486,896
Ville_0486,Ville_0108,91
Ville_0108,Ville_1993,2767
Ville_1993,Ville_0035,2184
Ville_0035,Ville_0932,779
Ville_0932,Ville_0749,2249
Ville_0749,Ville_0731,394
Ville_0731,Ville_1952,2291
Ville_1952,Ville_0138,1645
Ville_0138,Ville_0125,2941
Ville_0125,Ville_1445,2067
Ville_1445,Ville_1964,1060
Ville_1964,Ville_1465,1835
Ville_1465,Ville_0662,957
Ville_0662,Ville_1881,1108
Ville_1881,Ville_0607,1058
Ville_0607,Ville_1525,2307
Ville_1525,Ville_1466,1016
Ville_1466,Ville_1230,764
Ville_1230,Ville_0717,2441
Ville_0717,Ville_0058,2713
Ville_0058,Ville_0153,2722
Ville_0153,Ville_1735,1355
Ville_1735,Ville_0305,657
Ville_0305,Ville_1896,828
Ville_1896,Ville_1216,2751
Ville_1216,Ville_0817,1140
Ville_0817,Ville_0324,2773
Ville_0324,Ville_1412,2531
Ville_1412,Ville_1190,2915
Ville_1190,Ville_0506,256
Ville_0506,Ville_0926,1173
Ville_0926,Ville_0039,2106
Ville_0039,Ville_0412,1998
Ville_0412,Ville_1068,2856
Ville_1068,Ville_1431,233
Ville_1431,Ville_0078,1464
Ville_0078,Ville_0446,2404
Ville_0446,Ville_0646,2974
Ville_0646,Ville_1110,239
Ville_1110,Ville_0682,2601
Ville_0682,Ville_0064,2275
Ville_0064,Ville_0674,2504
Ville_0674,Ville_0006,2655
Ville_0006,Ville_1556,111
Ville_1556,Ville_0403,1795
Ville_0403,Ville_1036,2716
Ville_1036,Ville_1615,1997
Ville_1615,Ville_1373,214
Ville_1373,Ville_1328,2256
Ville_1328,Ville_1509,2060
Ville_1509,Ville_0434,2416
Ville_0434,Ville_0466,710
Ville_0466,Ville_0804,2480
Ville_0804,Ville_1326,2725
Ville_1326,Ville_0140,1163
Ville_0140,Ville_0288,1462
Ville_0288,Ville_0524,1970
Ville_0524,Ville_0947,2562
Ville_0947,Ville_1957,2339
Ville_1957,Ville_0634,1055
Ville_0634,Ville_0218,2701
Ville_0218,Ville_0898,899
Ville_0898,Ville_1084,2655
Ville_1084,Ville_0847,1331
Ville_0847,Ville_1622,2094
Ville_1622,Ville_0294,2315
Ville_0294,Ville_0458,2815
Ville_0458,Ville_0638,1218
Ville_0638,Ville_0656,2553
Ville_0656,Ville_0010,2581
Ville_0010,Ville_0419,708
Ville_0419,Ville_0114,2288
Ville_0114,Ville_1635,799
Ville_1635,Ville_1052,208
Ville_1052,Ville_1988,570
Ville_1988,Ville_1166,617
Ville_1166,Ville_1366,1426
Ville_1366,Ville_0270,2162
Ville_0270,Ville_0291,2179
Ville_0291,Ville_1140,1443
Ville_1140,Ville_0019,465
Ville_0019,Ville_0211,1691
Ville_0211,Ville_0163,2236
Ville_0163,Ville_0550,2793
Ville_0550,Ville_1834,1391
Ville_1834,Ville_1890,2180
Ville_1890,Ville_1745,974
Ville_1745,Ville_1876,2988
Ville_1876,Ville_1103,2834
Ville_1103,Ville_1936,1782
Ville_1936,Ville_1837,457
Ville_1837,Ville_0922,2073
Ville_0922,Ville_1474,2664
Ville_1474,Ville_0830,188
Ville_0830,Ville_0534,1910
Ville_0534,Ville_0441,1882
Ville_0441,Ville_0175,1243
Ville_0175,Ville_1689,2468
Ville_1689,Ville_1695,79
Ville_1695,Ville_1238,1317
Ville_1238,Ville_1656,1851
Ville_1656,Ville_0349,2663
Ville_0349,Ville_0405,2165
Ville_0405,Ville_1883,1216
Ville_1883,Ville_0997,1837
Ville_0997,Ville_0146,1233
Ville_0146,Ville_1012,71
Ville_1012,Ville_1372,2363
Ville_1372,Ville_1536,1697
Ville_1536,Ville_1479,2557
Ville_1479,Ville_1395,2781
Ville_1395,Ville_0463,2303
Ville_0463,Ville_1512,656
Ville_1512,Ville_1026,585
Ville_1026,Ville_1551,399
Ville_1551,Ville_0134,1027
